model_type,normalization_strategy,stopword_removal_strategy,vectorizer,max_features,ngram_range,vocab_size,training_accuracy,test_accuracy,processing_duration,report_training_data,report_test_data
NaiveBayes,porter,w-stopwords,TfidfVectorizer,ALL_FEATURES,UNI_AND_BI_AND_TRIGRAMS,12173536,0.7947375,0.8356545961002786,56.62738041299963,"{'0': {'f1-score': 0.7869215148153195, 'precision': 0.8152895784039579, 'recall': 0.7604612085721093, 'support': 159494.0}, '4': {'f1-score': 0.802000373788954, 'precision': 0.7768816576340871, 'recall': 0.8287976773453952, 'support': 160506.0}, 'accuracy': 0.7947375, 'macro avg': {'f1-score': 0.7944609443021367, 'precision': 0.7960856180190226, 'recall': 0.7946294429587523, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7944847877478888, 'precision': 0.7960248854943052, 'recall': 0.7947375, 'support': 320000.0}}","{'0': {'f1-score': 0.8259587020648967, 'precision': 0.8641975308641975, 'recall': 0.7909604519774012, 'support': 177.0}, '4': {'f1-score': 0.8443271767810027, 'precision': 0.8121827411167513, 'recall': 0.8791208791208791, 'support': 182.0}, 'accuracy': 0.8356545961002786, 'macro avg': {'f1-score': 0.8351429394229497, 'precision': 0.8381901359904744, 'recall': 0.8350406655491401, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8352708535922819, 'precision': 0.8378279160061607, 'recall': 0.8356545961002786, 'support': 359.0}}"
NaiveBayes,porter,wo-stopwords-custom,TfidfVectorizer,50000,UNI_AND_BI_AND_TRIGRAMS,50000,0.78311875,0.8356545961002786,43.269346827000845,"{'0': {'f1-score': 0.7764110824742269, 'precision': 0.7985037042927385, 'recall': 0.75550804418975, 'support': 159494.0}, '4': {'f1-score': 0.7894356796116505, 'precision': 0.7693886240789147, 'recall': 0.810555368646655, 'support': 160506.0}, 'accuracy': 0.78311875, 'macro avg': {'f1-score': 0.7829233810429387, 'precision': 0.7839461641858266, 'recall': 0.7830317064182025, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7829439761871622, 'precision': 0.7839001259652385, 'recall': 0.78311875, 'support': 320000.0}}","{'0': {'f1-score': 0.8289855072463768, 'precision': 0.8511904761904762, 'recall': 0.807909604519774, 'support': 177.0}, '4': {'f1-score': 0.8418230563002681, 'precision': 0.8219895287958116, 'recall': 0.8626373626373627, 'support': 182.0}, 'accuracy': 0.8356545961002786, 'macro avg': {'f1-score': 0.8354042817733225, 'precision': 0.8365900024931439, 'recall': 0.8352734835785683, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8354936797472353, 'precision': 0.8363866532773037, 'recall': 0.8356545961002786, 'support': 359.0}}"
NaiveBayes,porter,w-stopwords,TfidfVectorizer,50000,UNI_AND_BI_AND_TRIGRAMS,50000,0.78355625,0.807799442896936,57.35572349100039,"{'0': {'f1-score': 0.7777071699082098, 'precision': 0.7966479491866444, 'recall': 0.7596461308889363, 'support': 159494.0}, '4': {'f1-score': 0.7891054137994032, 'precision': 0.7716986076205676, 'recall': 0.8073156143695562, 'support': 160506.0}, 'accuracy': 0.78355625, 'macro avg': {'f1-score': 0.7834062918538065, 'precision': 0.784173278403606, 'recall': 0.7834808726292463, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7834243153269594, 'precision': 0.7841338272572546, 'recall': 0.78355625, 'support': 320000.0}}","{'0': {'f1-score': 0.7940298507462686, 'precision': 0.8417721518987342, 'recall': 0.751412429378531, 'support': 177.0}, '4': {'f1-score': 0.8198433420365535, 'precision': 0.7810945273631841, 'recall': 0.8626373626373627, 'support': 182.0}, 'accuracy': 0.807799442896936, 'macro avg': {'f1-score': 0.806936596391411, 'precision': 0.8114333396309592, 'recall': 0.8070248960079469, 'support': 359.0}, 'weighted avg': {'f1-score': 0.807116356080062, 'precision': 0.811010793499096, 'recall': 0.807799442896936, 'support': 359.0}}"
NaiveBayes,none,wo-stopwords-custom,HashingVectorizer,50000,UNI_AND_BIGRAMS,50000,0.70915625,0.7298050139275766,10.324103539000134,"{'0': {'f1-score': 0.6970259254918812, 'precision': 0.7248703400273538, 'recall': 0.6712415514063225, 'support': 159494.0}, '4': {'f1-score': 0.7203526315156905, 'precision': 0.6956867433519436, 'recall': 0.7468318941347987, 'support': 160506.0}, 'accuracy': 0.70915625, 'macro avg': {'f1-score': 0.7086892785037859, 'precision': 0.7102785416896487, 'recall': 0.7090367227705605, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7087261638576859, 'precision': 0.7102323951274057, 'recall': 0.70915625, 'support': 320000.0}}","{'0': {'f1-score': 0.7220630372492837, 'precision': 0.7325581395348837, 'recall': 0.711864406779661, 'support': 177.0}, '4': {'f1-score': 0.7371273712737128, 'precision': 0.7272727272727273, 'recall': 0.7472527472527473, 'support': 182.0}, 'accuracy': 0.7298050139275766, 'macro avg': {'f1-score': 0.7295952042614982, 'precision': 0.7299154334038055, 'recall': 0.7295585770162041, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7297001090945374, 'precision': 0.7298786269117291, 'recall': 0.7298050139275766, 'support': 359.0}}"
NaiveBayes,lemmatizer,wo-stopwords-custom,TfidfVectorizer,250000,UNI_AND_BI_AND_TRIGRAMS,250000,0.78818125,0.83008356545961,43.81594946900077,"{'0': {'f1-score': 0.7813187593157783, 'precision': 0.8047639302424501, 'recall': 0.7592009730773571, 'support': 159494.0}, '4': {'f1-score': 0.7946261384914647, 'precision': 0.7734640430351076, 'recall': 0.8169788045306717, 'support': 160506.0}, 'accuracy': 0.78818125, 'macro avg': {'f1-score': 0.7879724489036215, 'precision': 0.7891139866387789, 'recall': 0.7880898888040144, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7879934911969431, 'precision': 0.7890644936921323, 'recall': 0.78818125, 'support': 320000.0}}","{'0': {'f1-score': 0.8221574344023324, 'precision': 0.8493975903614458, 'recall': 0.7966101694915254, 'support': 177.0}, '4': {'f1-score': 0.8373333333333334, 'precision': 0.8134715025906736, 'recall': 0.8626373626373627, 'support': 182.0}, 'accuracy': 0.83008356545961, 'macro avg': {'f1-score': 0.8297453838678328, 'precision': 0.8314345464760597, 'recall': 0.8296237660644441, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8298510656152632, 'precision': 0.8311843648063468, 'recall': 0.83008356545961, 'support': 359.0}}"
NaiveBayes,lemmatizer,w-stopwords,HashingVectorizer,50000,UNI_AND_BIGRAMS,50000,0.727984375,0.7298050139275766,15.018319460999919,"{'0': {'f1-score': 0.7184840928716272, 'precision': 0.7419693133921593, 'recall': 0.6964399914730335, 'support': 159494.0}, '4': {'f1-score': 0.7368643798802293, 'precision': 0.7156900166184165, 'recall': 0.7593298692883755, 'support': 160506.0}, 'accuracy': 0.727984375, 'macro avg': {'f1-score': 0.7276742363759283, 'precision': 0.7288296650052879, 'recall': 0.7278849303807045, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7277033002047607, 'precision': 0.7287881108672644, 'recall': 0.727984375, 'support': 320000.0}}","{'0': {'f1-score': 0.7282913165266106, 'precision': 0.7222222222222222, 'recall': 0.7344632768361582, 'support': 177.0}, '4': {'f1-score': 0.7313019390581718, 'precision': 0.7374301675977654, 'recall': 0.7252747252747253, 'support': 182.0}, 'accuracy': 0.7298050139275766, 'macro avg': {'f1-score': 0.7297966277923912, 'precision': 0.7298261949099938, 'recall': 0.7298690010554417, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7298175931303547, 'precision': 0.7299320998220798, 'recall': 0.7298050139275766, 'support': 359.0}}"
NaiveBayes,porter,w-stopwords,TfidfVectorizer,250000,UNI_AND_BI_AND_TRIGRAMS,250000,0.79264375,0.8217270194986073,55.32352162299867,"{'0': {'f1-score': 0.7868117180622402, 'precision': 0.8068822816173757, 'recall': 0.7677153999523493, 'support': 159494.0}, '4': {'f1-score': 0.7981651934273043, 'precision': 0.779801245780039, 'recall': 0.8174149252987427, 'support': 160506.0}, 'accuracy': 0.79264375, 'macro avg': {'f1-score': 0.7924884557447722, 'precision': 0.7933417636987073, 'recall': 0.792565162625546, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7925064084276932, 'precision': 0.7932989418107896, 'recall': 0.79264375, 'support': 320000.0}}","{'0': {'f1-score': 0.8106508875739645, 'precision': 0.8509316770186336, 'recall': 0.7740112994350282, 'support': 177.0}, '4': {'f1-score': 0.8315789473684211, 'precision': 0.797979797979798, 'recall': 0.8681318681318682, 'support': 182.0}, 'accuracy': 0.8217270194986073, 'macro avg': {'f1-score': 0.8211149174711928, 'precision': 0.8244557374992159, 'recall': 0.8210715837834481, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8212606560491486, 'precision': 0.8240869918234579, 'recall': 0.8217270194986073, 'support': 359.0}}"
NaiveBayes,lemmatizer,w-stopwords,TfidfVectorizer,10000,UNI_AND_BI_AND_TRIGRAMS,10000,0.77021875,0.7938718662952646,57.41850935900038,"{'0': {'f1-score': 0.7641227985756905, 'precision': 0.7823379489739615, 'recall': 0.7467365543531418, 'support': 159494.0}, '4': {'f1-score': 0.7760075547567551, 'precision': 0.7592212870460886, 'recall': 0.7935528889885737, 'support': 160506.0}, 'accuracy': 0.77021875, 'macro avg': {'f1-score': 0.7700651766662228, 'precision': 0.770779618010025, 'recall': 0.7701447216708577, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.770083969436934, 'precision': 0.7707430647883516, 'recall': 0.77021875, 'support': 320000.0}}","{'0': {'f1-score': 0.7771084337349398, 'precision': 0.832258064516129, 'recall': 0.7288135593220338, 'support': 177.0}, '4': {'f1-score': 0.8082901554404145, 'precision': 0.7647058823529411, 'recall': 0.8571428571428571, 'support': 182.0}, 'accuracy': 0.7938718662952646, 'macro avg': {'f1-score': 0.7926992945876772, 'precision': 0.7984819734345351, 'recall': 0.7929782082324455, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7929164374964897, 'precision': 0.7980115543386912, 'recall': 0.7938718662952646, 'support': 359.0}}"
NaiveBayes,porter,wo-stopwords-nltk,TfidfVectorizer,50000,UNIGRAMS,50000,0.76665,0.8189415041782729,6.9023174150006525,"{'0': {'f1-score': 0.7635764944275583, 'precision': 0.7712637355608714, 'recall': 0.7560409795979786, 'support': 159494.0}, '4': {'f1-score': 0.7696446199407699, 'precision': 0.7622422916641206, 'recall': 0.7771921298892254, 'support': 160506.0}, 'accuracy': 0.76665, 'macro avg': {'f1-score': 0.7666105571841642, 'precision': 0.766753013612496, 'recall': 0.7666165547436019, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7666201524076318, 'precision': 0.7667387484543342, 'recall': 0.76665, 'support': 320000.0}}","{'0': {'f1-score': 0.8137535816618912, 'precision': 0.8255813953488372, 'recall': 0.8022598870056498, 'support': 177.0}, '4': {'f1-score': 0.8238482384823849, 'precision': 0.8128342245989305, 'recall': 0.8351648351648352, 'support': 182.0}, 'accuracy': 0.8189415041782729, 'macro avg': {'f1-score': 0.8188009100721381, 'precision': 0.8192078099738839, 'recall': 0.8187123610852425, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8188712071252056, 'precision': 0.819119041375347, 'recall': 0.8189415041782729, 'support': 359.0}}"
NaiveBayes,porter,wo-stopwords-custom,TfidfVectorizer,10000,UNI_AND_BIGRAMS,10000,0.776078125,0.83008356545961,21.987222668998584,"{'0': {'f1-score': 0.7699051105438081, 'precision': 0.7890943319225123, 'recall': 0.75162702045218, 'support': 159494.0}, '4': {'f1-score': 0.7819285725154831, 'precision': 0.7643132098596493, 'recall': 0.800375063860541, 'support': 160506.0}, 'accuracy': 0.776078125, 'macro avg': {'f1-score': 0.7759168415296456, 'precision': 0.7767037708910809, 'recall': 0.7760010421563606, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7759358536288883, 'precision': 0.7766645857418188, 'recall': 0.776078125, 'support': 320000.0}}","{'0': {'f1-score': 0.8252148997134671, 'precision': 0.8372093023255814, 'recall': 0.8135593220338984, 'support': 177.0}, '4': {'f1-score': 0.8346883468834688, 'precision': 0.8235294117647058, 'recall': 0.8461538461538461, 'support': 182.0}, 'accuracy': 0.83008356545961, 'macro avg': {'f1-score': 0.8299516232984679, 'precision': 0.8303693570451436, 'recall': 0.8298565840938723, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8300175943790389, 'precision': 0.8302740931832991, 'recall': 0.83008356545961, 'support': 359.0}}"
NaiveBayes,none,wo-stopwords-nltk,TfidfVectorizer,250000,UNIGRAMS,250000,0.769671875,0.8050139275766016,7.323597075999714,"{'0': {'f1-score': 0.7676116066502082, 'precision': 0.7720541133640728, 'recall': 0.7632199330382334, 'support': 159494.0}, '4': {'f1-score': 0.7716959332418527, 'precision': 0.7673580523744694, 'recall': 0.7760831370789877, 'support': 160506.0}, 'accuracy': 0.769671875, 'macro avg': {'f1-score': 0.7696537699460304, 'precision': 0.7697060828692711, 'recall': 0.7696515350586106, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7696602282874535, 'precision': 0.7696986572228313, 'recall': 0.769671875, 'support': 320000.0}}","{'0': {'f1-score': 0.8011363636363636, 'precision': 0.8057142857142857, 'recall': 0.7966101694915254, 'support': 177.0}, '4': {'f1-score': 0.8087431693989071, 'precision': 0.8043478260869565, 'recall': 0.8131868131868132, 'support': 182.0}, 'accuracy': 0.8050139275766016, 'macro avg': {'f1-score': 0.8049397665176354, 'precision': 0.8050310559006211, 'recall': 0.8048984913391692, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8049927387026113, 'precision': 0.8050215401650547, 'recall': 0.8050139275766016, 'support': 359.0}}"
NaiveBayes,none,w-stopwords,TfidfVectorizer,10000,UNI_AND_BI_AND_TRIGRAMS,10000,0.770584375,0.7883008356545961,58.51493530099833,"{'0': {'f1-score': 0.7645713809259621, 'precision': 0.7825421937465946, 'recall': 0.7474074259846766, 'support': 159494.0}, '4': {'f1-score': 0.7762978672834145, 'precision': 0.7597201596020684, 'recall': 0.793615191955441, 'support': 160506.0}, 'accuracy': 0.770584375, 'macro avg': {'f1-score': 0.7704346241046883, 'precision': 0.7711311766743315, 'recall': 0.7705113089700588, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7704531666112411, 'precision': 0.7710950893328405, 'recall': 0.770584375, 'support': 320000.0}}","{'0': {'f1-score': 0.7724550898203593, 'precision': 0.821656050955414, 'recall': 0.7288135593220338, 'support': 177.0}, '4': {'f1-score': 0.8020833333333334, 'precision': 0.7623762376237624, 'recall': 0.8461538461538461, 'support': 182.0}, 'accuracy': 0.7883008356545961, 'macro avg': {'f1-score': 0.7872692115768463, 'precision': 0.7920161442895882, 'recall': 0.78748370273794, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7874755363923964, 'precision': 0.7916033322190337, 'recall': 0.7883008356545961, 'support': 359.0}}"
NaiveBayes,lemmatizer,w-stopwords,HashingVectorizer,ALL_FEATURES,UNI_AND_BIGRAMS,3500000,0.754675,0.7604456824512534,15.424755513000491,"{'0': {'f1-score': 0.7480551490410536, 'precision': 0.7662428171310602, 'recall': 0.7307108731362936, 'support': 159494.0}, '4': {'f1-score': 0.7609558841441134, 'precision': 0.7441960191063834, 'recall': 0.7784880316000647, 'support': 160506.0}, 'accuracy': 0.754675, 'macro avg': {'f1-score': 0.7545055165925836, 'precision': 0.7552194181187218, 'recall': 0.7545994523681792, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7545259158799652, 'precision': 0.7551845566193454, 'recall': 0.754675, 'support': 320000.0}}","{'0': {'f1-score': 0.7514450867052023, 'precision': 0.7692307692307693, 'recall': 0.7344632768361582, 'support': 177.0}, '4': {'f1-score': 0.7688172043010753, 'precision': 0.7526315789473684, 'recall': 0.7857142857142857, 'support': 182.0}, 'accuracy': 0.7604456824512534, 'macro avg': {'f1-score': 0.7601311455031388, 'precision': 0.7609311740890689, 'recall': 0.760088781275222, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7602521212524137, 'precision': 0.76081558084197, 'recall': 0.7604456824512534, 'support': 359.0}}"
NaiveBayes,lemmatizer,wo-stopwords-custom,HashingVectorizer,ALL_FEATURES,UNIGRAMS,300000,0.703815625,0.724233983286908,6.191920016999575,"{'0': {'f1-score': 0.692857351182664, 'precision': 0.7170347912991569, 'recall': 0.6702571883581827, 'support': 159494.0}, '4': {'f1-score': 0.7140188946252003, 'precision': 0.6922842883138007, 'recall': 0.7371624736769965, 'support': 160506.0}, 'accuracy': 0.703815625, 'macro avg': {'f1-score': 0.7034381229039322, 'precision': 0.7046595398064788, 'recall': 0.7037098310175895, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7034715845945007, 'precision': 0.7046204030736333, 'recall': 0.703815625, 'support': 320000.0}}","{'0': {'f1-score': 0.7096774193548387, 'precision': 0.7378048780487805, 'recall': 0.6836158192090396, 'support': 177.0}, '4': {'f1-score': 0.7374005305039788, 'precision': 0.7128205128205128, 'recall': 0.7637362637362637, 'support': 182.0}, 'accuracy': 0.724233983286908, 'macro avg': {'f1-score': 0.7235389749294088, 'precision': 0.7253126954346467, 'recall': 0.7236760414726516, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7237320328064919, 'precision': 0.7251387096043663, 'recall': 0.724233983286908, 'support': 359.0}}"
NaiveBayes,porter,w-stopwords,TfidfVectorizer,10000,UNI_AND_BIGRAMS,10000,0.773978125,0.7938718662952646,25.747471294000206,"{'0': {'f1-score': 0.7686268989983973, 'precision': 0.7846641193951863, 'recall': 0.7532320965051977, 'support': 159494.0}, '4': {'f1-score': 0.7790874187922456, 'precision': 0.764175080140208, 'recall': 0.7945933485352572, 'support': 160506.0}, 'accuracy': 0.773978125, 'macro avg': {'f1-score': 0.7738571588953215, 'precision': 0.7744195997676971, 'recall': 0.7739127225202275, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7738736995922454, 'precision': 0.7743872014743752, 'recall': 0.773978125, 'support': 320000.0}}","{'0': {'f1-score': 0.7823529411764706, 'precision': 0.8159509202453987, 'recall': 0.751412429378531, 'support': 177.0}, '4': {'f1-score': 0.8042328042328042, 'precision': 0.7755102040816326, 'recall': 0.8351648351648352, 'support': 182.0}, 'accuracy': 0.7938718662952646, 'macro avg': {'f1-score': 0.7932928727046373, 'precision': 0.7957305621635157, 'recall': 0.7932886322716831, 'support': 359.0}, 'weighted avg': {'f1-score': 0.7934452394390129, 'precision': 0.7954489415774172, 'recall': 0.7938718662952646, 'support': 359.0}}"
NaiveBayes,porter,wo-stopwords-nltk,TfidfVectorizer,10000,UNIGRAMS,10000,0.764375,0.8356545961002786,6.89403712100102,"{'0': {'f1-score': 0.7601353930725575, 'precision': 0.7715337423312884, 'recall': 0.7490689304926831, 'support': 159494.0}, '4': {'f1-score': 0.7684673397695728, 'precision': 0.7576627308507418, 'recall': 0.779584563816929, 'support': 160506.0}, 'accuracy': 0.764375, 'macro avg': {'f1-score': 0.7643013664210652, 'precision': 0.7645982365910151, 'recall': 0.7643267471548061, 'support': 320000.0}, 'weighted avg': {'f1-score': 0.7643145413117798, 'precision': 0.7645763030541115, 'recall': 0.764375, 'support': 320000.0}}","{'0': {'f1-score': 0.8328611898016998, 'precision': 0.8352272727272727, 'recall': 0.8305084745762712, 'support': 177.0}, '4': {'f1-score': 0.8383561643835616, 'precision': 0.8360655737704918, 'recall': 0.8406593406593407, 'support': 182.0}, 'accuracy': 0.8356545961002786, 'macro avg': {'f1-score': 0.8356086770926308, 'precision': 0.8356464232488823, 'recall': 0.835583907617806, 'support': 359.0}, 'weighted avg': {'f1-score': 0.8356469429323372, 'precision': 0.8356522609998795, 'recall': 0.8356545961002786, 'support': 359.0}}"
